timestep,mean_fractional_change,median_fractional_change,p25_fractional_change,p75_fractional_change,iqr_fractional_change,n_files
1350,0.06758676907462313,0.0714285714285714,0.032258064516129004,0.11111111111111116,0.07885304659498216,250
1400,0.0708812172818892,0.0714285714285714,0.03333333333333344,0.11431623931623935,0.08098290598290592,250
1450,0.0732514805332694,0.07275132275132279,0.034482758620689724,0.1200000000000001,0.08551724137931038,250
1500,0.0759561688394921,0.07407407407407418,0.03571428571428581,0.12090909090909085,0.08519480519480505,250
1550,0.07930682198442489,0.07692307692307687,0.03739316239316237,0.125,0.08760683760683763,250
1600,0.08056269117120711,0.07692307692307687,0.03846153846153855,0.125,0.08653846153846145,250
1650,0.08094096577134033,0.08000000000000007,0.03846153846153855,0.125,0.08653846153846145,250
1700,0.08305691198501447,0.0805405405405406,0.03846153846153855,0.13008415147265073,0.09162261301111219,250
1750,0.08525079726652945,0.08333333333333326,0.03846153846153855,0.1333333333333333,0.09487179487179476,250
1800,0.08722285936942294,0.08452380952380945,0.03846153846153855,0.13636363636363646,0.09790209790209792,250
1850,0.07484599589156513,0.07549857549857553,0.030679513184584117,0.13043478260869557,0.09975526942411145,250
1900,0.0610311041158681,0.06666666666666665,0.0,0.125,0.125,250
1950,0.04933904690073743,0.045454545454545414,0.0,0.1071428571428572,0.1071428571428572,250
2000,0.03998670241142145,0.04166666666666674,0.0,0.10000000000000009,0.10000000000000009,250
2050,0.027935175050295018,0.03703703703703698,-0.03419540229885054,0.08511904761904754,0.11931444991789808,250
2100,0.0203101648971601,0.03125,-0.040000000000000036,0.08000000000000007,0.1200000000000001,250
2150,0.00628142808309657,0.0,-0.04166666666666663,0.0714285714285714,0.11309523809523803,250
2200,-0.0049087898120609786,0.0,-0.06388888888888888,0.06612903225806449,0.13001792114695337,250
2250,-0.014664914440956448,0.0,-0.07692307692307687,0.04707792207792211,0.12400099900099898,250
2300,-0.024404820300627215,0.0,-0.08250000000000002,0.041250000000000064,0.12375000000000008,250
2350,-0.033335512909272974,-0.03390804597701147,-0.09090909090909094,0.03846153846153855,0.1293706293706295,250
2400,-0.04332610489187414,-0.038461538461538436,-0.09999999999999998,0.0,0.09999999999999998,250
2450,-0.051044403409017794,-0.04347826086956519,-0.11538461538461542,0.0,0.11538461538461542,250
2500,-0.05825434034057851,-0.04761904761904767,-0.12090909090909091,0.0,0.12090909090909091,250
2550,-0.06541223307726934,-0.06350806451612906,-0.125,0.0,0.125,250
2600,-0.07199458370228783,-0.07275132275132273,-0.13636363636363635,0.0,0.13636363636363635,250
2650,-0.07849929152526933,-0.0805405405405405,-0.1428571428571429,0.0,0.1428571428571429,250
2700,-0.08356805899077636,-0.08333333333333337,-0.15242165242165243,0.0,0.15242165242165243,250
2750,-0.08874984907362204,-0.08695652173913049,-0.15384615384615385,0.0,0.15384615384615385,250
2800,-0.09513539018439567,-0.09090909090909094,-0.16000000000000003,-0.028781512605042026,0.131218487394958,250
2850,-0.10048245401484741,-0.09232954545454547,-0.17353823088455772,-0.032526881720430084,0.14101134916412764,250
2900,-0.10514523574641475,-0.09999999999999998,-0.17391304347826086,-0.032526881720430084,0.14138616175783078,250
2950,-0.10997375056154084,-0.10344827586206895,-0.18181818181818177,-0.034790640394088634,0.14702754142409313,250
3000,-0.11655249077493082,-0.11538461538461542,-0.19015444015444014,-0.03703703703703709,0.15311740311740304,250
3050,-0.1228871176607254,-0.11882352941176472,-0.1923076923076923,-0.038461538461538436,0.15384615384615385,250
3100,-0.128430732807998,-0.12,-0.19999999999999996,-0.040000000000000036,0.15999999999999992,250
3150,-0.13280274773042527,-0.1225,-0.2147937411095306,-0.040000000000000036,0.17479374110953055,250
3200,-0.13752816624341427,-0.125,-0.2222222222222222,-0.04347826086956519,0.17874396135265702,250
3250,-0.1420475576026383,-0.1333333333333333,-0.2272727272727273,-0.04659090909090907,0.18068181818181822,250
3300,-0.14503856861114633,-0.13636363636363635,-0.23076923076923073,-0.061079545454545414,0.1696896853146853,250
3350,-0.1492328363914982,-0.1428571428571429,-0.23952380952380953,-0.06451612903225812,0.1750076804915514,250
3400,-0.15407979717562353,-0.1428571428571429,-0.24,-0.07692307692307687,0.16307692307692312,250
3450,-0.15679537146719416,-0.1428571428571429,-0.2424324324324324,-0.07769230769230764,0.16474012474012475,250
3500,-0.15791590360039498,-0.1428571428571429,-0.2424324324324324,-0.07769230769230764,0.16474012474012475,250
3550,-0.16225504745585087,-0.1428571428571429,-0.25,-0.07999999999999996,0.17000000000000004,250
3600,-0.16447629729123145,-0.1428571428571429,-0.2483108108108108,-0.08083333333333331,0.1674774774774775,250
3650,-0.16562385496405732,-0.14907407407407408,-0.25,-0.08423913043478265,0.16576086956521735,250
3700,-0.16778138273457618,-0.15384615384615385,-0.25,-0.08727621483375964,0.16272378516624036,250
3750,-0.1696171020647559,-0.16000000000000003,-0.25,-0.08727621483375964,0.16272378516624036,250
3800,-0.17281352345491036,-0.16000000000000003,-0.25,-0.0916193181818182,0.1583806818181818,250
3850,-0.19774336373568394,-0.18518518518518523,-0.27507836990595613,-0.11538461538461542,0.15969375452134071,250
3900,-0.19848468600259017,-0.18518518518518523,-0.27507836990595613,-0.11538461538461542,0.15969375452134071,250
3950,-0.19943652112399052,-0.18783068783068785,-0.27507836990595613,-0.11538461538461542,0.15969375452134071,250
4000,-0.20039308814614154,-0.19047619047619047,-0.2781818181818182,-0.11538461538461542,0.16279720279720278,250
4050,-0.2012645874866731,-0.19139194139194138,-0.28,-0.11595022624434392,0.1640497737556561,250
4100,-0.20145506367714933,-0.19139194139194138,-0.28,-0.11595022624434392,0.1640497737556561,250
4150,-0.20261696314596697,-0.1923076923076923,-0.28,-0.11823529411764708,0.16176470588235295,250
4200,-0.20312225415125795,-0.1923076923076923,-0.28428571428571425,-0.11823529411764708,0.16605042016806718,250
4250,-0.20400681384655933,-0.19615384615384612,-0.28428571428571425,-0.12,0.16428571428571426,250
4300,-0.20508081151555702,-0.19999999999999996,-0.2857142857142857,-0.12,0.1657142857142857,250
4350,-0.2058032141129596,-0.19999999999999996,-0.2857142857142857,-0.12,0.1657142857142857,250
4400,-0.20630478151107876,-0.19999999999999996,-0.2857142857142857,-0.12,0.1657142857142857,250
4450,-0.20674978151107873,-0.19999999999999996,-0.2857142857142857,-0.12125,0.1644642857142857,250
4500,-0.20700603776733498,-0.19999999999999996,-0.2857142857142857,-0.12125,0.1644642857142857,250
4550,-0.20733270443400165,-0.19999999999999996,-0.2891705069124424,-0.12125,0.1679205069124424,250
4600,-0.20804557851644098,-0.19999999999999996,-0.29133064516129026,-0.12125,0.17008064516129026,250
4650,-0.2089397881857998,-0.19999999999999996,-0.29513888888888884,-0.12125,0.17388888888888884,250
4700,-0.2092307934768051,-0.19999999999999996,-0.2962962962962963,-0.12125,0.17504629629629628,250
4750,-0.21075925455886366,-0.19999999999999996,-0.2962962962962963,-0.125,0.17129629629629628,250
4800,-0.23239111807795576,-0.2272727272727273,-0.3195454545454545,-0.15384615384615385,0.16569930069930067,250
4850,-0.23391613152666485,-0.23076923076923073,-0.31999999999999995,-0.15384615384615385,0.1661538461538461,250
4900,-0.23551628129637983,-0.232051282051282,-0.31999999999999995,-0.15384615384615385,0.1661538461538461,250
4950,-0.2363981121284194,-0.23431372549019608,-0.31999999999999995,-0.15384615384615385,0.1661538461538461,250
5000,-0.23697890030575927,-0.23431372549019608,-0.31999999999999995,-0.15384615384615385,0.1661538461538461,250
5050,-0.23823422794108692,-0.23431372549019608,-0.31999999999999995,-0.15384615384615385,0.1661538461538461,250
5100,-0.23928008903651324,-0.23529411764705888,-0.31999999999999995,-0.15384615384615385,0.1661538461538461,250
5150,-0.23990798640096234,-0.2366946778711485,-0.3232432432432433,-0.15384615384615385,0.16939708939708942,250
5200,-0.24092578711531476,-0.2366946778711485,-0.33,-0.1553846153846154,0.17461538461538462,250
5250,-0.241603263604343,-0.23809523809523814,-0.33,-0.1553846153846154,0.17461538461538462,250
5300,-0.24256895383615018,-0.23904761904761906,-0.33,-0.1553846153846154,0.17461538461538462,250
5350,-0.2429985834657798,-0.24,-0.33333333333333337,-0.1603225806451613,0.17301075268817206,250
5400,-0.24443853121529274,-0.24,-0.33333333333333337,-0.1626344086021505,0.17069892473118287,250
5450,-0.24507926244058922,-0.24,-0.33333333333333337,-0.1626344086021505,0.17069892473118287,250
5500,-0.2461071598050383,-0.24,-0.33333333333333337,-0.1626344086021505,0.17069892473118287,250
5550,-0.24747424493824036,-0.2406896551724138,-0.33333333333333337,-0.16666666666666663,0.16666666666666674,250
5600,-0.24882012127426592,-0.2406896551724138,-0.33333333333333337,-0.16666666666666663,0.16666666666666674,250
5650,-0.24991631471045933,-0.24137931034482762,-0.33333333333333337,-0.16666666666666663,0.16666666666666674,250
5700,-0.2505122544029508,-0.24137931034482762,-0.33333333333333337,-0.16666666666666663,0.16666666666666674,250
5750,-0.2520546432299048,-0.25,-0.33333333333333337,-0.16666666666666663,0.16666666666666674,250
5800,-0.2529465425183558,-0.25,-0.33333333333333337,-0.16666666666666663,0.16666666666666674,250
5850,-0.25339709196890525,-0.25,-0.33333333333333337,-0.1684782608695652,0.16485507246376818,250
5900,-0.2544361608570064,-0.25,-0.33333333333333337,-0.1750776397515528,0.15825569358178057,250
5950,-0.2555757092715548,-0.2540322580645161,-0.33333333333333337,-0.1785714285714286,0.15476190476190477,250
6000,-0.2571590120581853,-0.2586618876941458,-0.33333333333333337,-0.1785714285714286,0.15476190476190477,250
6050,-0.258219906055631,-0.2586618876941458,-0.3443349753694581,-0.1785714285714286,0.16576354679802952,250
6100,-0.25954159491038437,-0.2586618876941458,-0.3474080267558528,-0.1793831168831169,0.1680249098727359,250
6150,-0.260160359398714,-0.2586618876941458,-0.3474080267558528,-0.18181818181818177,0.16558984493767104,250
6200,-0.2606199867279066,-0.2586618876941458,-0.34782608695652173,-0.18181818181818177,0.16600790513833996,250
6250,-0.2611443131036182,-0.2586618876941458,-0.3504700352526439,-0.18181818181818177,0.16865185343446215,250
6300,-0.2626494068884859,-0.26086956521739135,-0.3504700352526439,-0.18518518518518523,0.1652848500674587,250
6350,-0.26341929855492935,-0.26086956521739135,-0.35396687009590233,-0.18518518518518523,0.1687816849107171,250
6400,-0.2638634823281454,-0.26278772378516624,-0.35396687009590233,-0.18518518518518523,0.1687816849107171,250
6450,-0.2648146114888397,-0.26278772378516624,-0.35396687009590233,-0.18576388888888892,0.1682029812070134,250
6500,-0.2662905421163221,-0.2692307692307693,-0.3548387096774194,-0.18576388888888892,0.16907482078853045,250
6550,-0.26689339925917926,-0.2692307692307693,-0.3548387096774194,-0.18576388888888892,0.16907482078853045,250
6600,-0.2681950046103498,-0.2692307692307693,-0.35656682027649766,-0.18576388888888892,0.17080293138760874,250
6650,-0.2688246165785592,-0.2692307692307693,-0.35656682027649766,-0.18576388888888892,0.17080293138760874,250
6700,-0.27074961908812695,-0.2727272727272727,-0.35928571428571426,-0.19093406593406592,0.16835164835164834,250
6750,-0.2910698907844683,-0.2857142857142857,-0.3679824561403509,-0.21875,0.1492324561403509,250
6800,-0.2918413385959161,-0.2857142857142857,-0.3698830409356725,-0.21875,0.15113304093567248,250
6850,-0.3218082935318535,-0.3190909090909091,-0.4,-0.24,0.16000000000000003,250
6900,-0.3228397120810002,-0.31999999999999995,-0.4,-0.24,0.16000000000000003,250
6950,-0.3229730454143335,-0.31999999999999995,-0.4,-0.24,0.16000000000000003,250
7000,-0.323460224901513,-0.31999999999999995,-0.4,-0.24,0.16000000000000003,250
7050,-0.32424436546683,-0.31999999999999995,-0.4,-0.24,0.16000000000000003,250
7100,-0.32456904079150534,-0.31999999999999995,-0.4,-0.24,0.16000000000000003,250
7150,-0.3254938922363568,-0.31999999999999995,-0.40555555555555556,-0.24,0.16555555555555557,250
7200,-0.3260997123421769,-0.31999999999999995,-0.40740740740740744,-0.24,0.16740740740740745,250
7250,-0.3270562317448132,-0.31999999999999995,-0.4137931034482759,-0.24,0.17379310344827592,250
7300,-0.3270562317448132,-0.31999999999999995,-0.4137931034482759,-0.24,0.17379310344827592,250
7350,-0.3281223885509701,-0.3214285714285714,-0.4137931034482759,-0.24,0.17379310344827592,250
7400,-0.3285870851446989,-0.3214285714285714,-0.4137931034482759,-0.24,0.17379310344827592,250
7450,-0.32947549303310675,-0.3273809523809524,-0.41594827586206895,-0.2406060606060606,0.17534221525600835,250
7500,-0.3297612073188211,-0.3273809523809524,-0.41594827586206895,-0.24431818181818182,0.17163009404388713,250
7550,-0.33054886391550997,-0.33333333333333337,-0.41594827586206895,-0.24431818181818182,0.17163009404388713,250
7600,-0.3315112295069078,-0.33333333333333337,-0.41594827586206895,-0.25,0.16594827586206895,250
7650,-0.33310274761842595,-0.33333333333333337,-0.41594827586206895,-0.25,0.16594827586206895,250
7700,-0.3346149361706145,-0.33333333333333337,-0.41594827586206895,-0.25201612903225806,0.1639321468298109,250
7750,-0.3358110252187271,-0.33333333333333337,-0.4186827956989247,-0.258363201911589,0.16031959378733568,250
7800,-0.33661100848827563,-0.33333333333333337,-0.4186827956989247,-0.258363201911589,0.16031959378733568,250
7850,-0.3378079117603281,-0.33333333333333337,-0.42307692307692313,-0.2592592592592593,0.16381766381766383,250
7900,-0.33873413886655523,-0.33333333333333337,-0.4285714285714286,-0.2592592592592593,0.1693121693121693,250
7950,-0.3403549257913009,-0.3448275862068966,-0.4285714285714286,-0.2592592592592593,0.1693121693121693,250
8000,-0.3409584472698224,-0.3448275862068966,-0.4285714285714286,-0.2592592592592593,0.1693121693121693,250
8050,-0.3426822840127896,-0.34698996655518394,-0.4285714285714286,-0.2623188405797102,0.16625258799171838,250
8100,-0.3434362346053376,-0.34698996655518394,-0.4285714285714286,-0.2692307692307693,0.15934065934065933,250
8150,-0.3445865830368625,-0.34782608695652173,-0.4285714285714286,-0.2692307692307693,0.15934065934065933,250
8200,-0.3458330857873975,-0.35038363171355497,-0.4314671814671815,-0.2692307692307693,0.16223641223641222,250
8250,-0.3471462714846155,-0.35504201680672265,-0.4314671814671815,-0.2692307692307693,0.16223641223641222,250
8300,-0.3482048987832428,-0.35504201680672265,-0.4314671814671815,-0.2701048951048951,0.1613622863622864,250
8350,-0.3487722670471628,-0.35504201680672265,-0.4314671814671815,-0.2701048951048951,0.1613622863622864,250
8400,-0.3499351180850139,-0.3571428571428571,-0.43419506462984725,-0.2701048951048951,0.16409016952495215,250
8450,-0.35068575070521174,-0.3571428571428571,-0.43419506462984725,-0.2701048951048951,0.16409016952495215,250
8500,-0.35215007166813006,-0.35857142857142854,-0.43419506462984725,-0.28,0.15419506462984722,250
8550,-0.3527672174852759,-0.35857142857142854,-0.43419506462984725,-0.28,0.15419506462984722,250
8600,-0.35357744289205306,-0.36,-0.43419506462984725,-0.28,0.15419506462984722,250
8650,-0.3546700535342289,-0.36,-0.4347826086956522,-0.28,0.1547826086956522,250
8700,-0.3554477254919009,-0.36,-0.4347826086956522,-0.28,0.1547826086956522,250
8750,-0.3570950547487953,-0.3618181818181818,-0.4347826086956522,-0.2814285714285715,0.15335403726708075,250
8800,-0.3577180000503381,-0.36363636363636365,-0.4347826086956522,-0.2814285714285715,0.15335403726708075,250
8850,-0.35818466671700483,-0.36363636363636365,-0.43869565217391304,-0.2814285714285715,0.15726708074534157,250
8900,-0.35866672790863124,-0.36363636363636365,-0.43869565217391304,-0.2814285714285715,0.15726708074534157,250
8950,-0.3595042652907338,-0.36363636363636365,-0.43999999999999995,-0.2814285714285715,0.15857142857142847,250
9000,-0.35998426529073385,-0.36363636363636365,-0.43999999999999995,-0.2857142857142857,0.15428571428571425,250
9050,-0.3606143019207704,-0.36363636363636365,-0.43999999999999995,-0.2857142857142857,0.15428571428571425,250
9100,-0.3612375615440301,-0.36363636363636365,-0.43999999999999995,-0.2857142857142857,0.15428571428571425,250
9150,-0.3618210373275058,-0.36363636363636365,-0.4433333333333333,-0.2857142857142857,0.1576190476190476,250
9200,-0.36248821432371503,-0.36363636363636365,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9250,-0.3629476795643568,-0.36363636363636365,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9300,-0.36374654736322465,-0.36363636363636365,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9350,-0.36428717200040095,-0.36363636363636365,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9400,-0.365043199851578,-0.36515151515151517,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9450,-0.3655095381110197,-0.36515151515151517,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9500,-0.365800543402025,-0.36515151515151517,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9550,-0.3660767338782155,-0.36515151515151517,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9600,-0.3666561463941797,-0.3666666666666667,-0.4444444444444444,-0.2857142857142857,0.15873015873015872,250
9650,-0.3675489218715204,-0.3666666666666667,-0.4444444444444444,-0.29282407407407407,0.15162037037037035,250
9700,-0.368737910475509,-0.3666666666666667,-0.4444444444444444,-0.29282407407407407,0.15162037037037035,250
9750,-0.38112588444393136,-0.3879928315412186,-0.4545454545454546,-0.3076923076923077,0.14685314685314688,250
9800,-0.3818327070560171,-0.3913043478260869,-0.4545454545454546,-0.3076923076923077,0.14685314685314688,250
9850,-0.38264611178371727,-0.3913043478260869,-0.4564935064935065,-0.3083554376657825,0.148138068827724,250
9900,-0.38312422626183174,-0.3913043478260869,-0.4564935064935065,-0.3117059891107078,0.1447875173827987,250
9950,-0.3841780637968457,-0.3920807453416149,-0.45833333333333337,-0.3117059891107078,0.14662734422262558,250
10000,-0.3843262119449939,-0.3920807453416149,-0.45833333333333337,-0.3117059891107078,0.14662734422262558,250
10050,-0.38523806302494834,-0.3920807453416149,-0.45833333333333337,-0.3117059891107078,0.14662734422262558,250
10100,-0.385834992647462,-0.3920807453416149,-0.45833333333333337,-0.31638755980861244,0.14194577352472093,250
10150,-0.3863445164569858,-0.3928571428571429,-0.4607371794871795,-0.31638755980861244,0.14434961967856708,250
10200,-0.3871750624970971,-0.3928571428571429,-0.46153846153846156,-0.31638755980861244,0.14515090172984912,250
10250,-0.3874429196399542,-0.3928571428571429,-0.46153846153846156,-0.31638755980861244,0.14515090172984912,250
10300,-0.3877339249309595,-0.3928571428571429,-0.46153846153846156,-0.31818181818181823,0.14335664335664333,250
10350,-0.38821203940907395,-0.3928571428571429,-0.46153846153846156,-0.31818181818181823,0.14335664335664333,250
10400,-0.3891250141032251,-0.3928571428571429,-0.46153846153846156,-0.31818181818181823,0.14335664335664333,250
10450,-0.3891250141032251,-0.3928571428571429,-0.46153846153846156,-0.31818181818181823,0.14335664335664333,250
10500,-0.38989668076989176,-0.3928571428571429,-0.46153846153846156,-0.31818181818181823,0.14335664335664333,250
10550,-0.3905325881153644,-0.3928571428571429,-0.4642857142857143,-0.31818181818181823,0.14610389610389607,250
10600,-0.40968156308808923,-0.40824915824915825,-0.4814814814814815,-0.3359375,0.1455439814814815,250
10650,-0.41010557330520286,-0.40824915824915825,-0.4814814814814815,-0.3359375,0.1455439814814815,250
10700,-0.41083017100635233,-0.40909090909090906,-0.48243933588761173,-0.3359375,0.14650183588761173,250
10750,-0.41174596050670703,-0.40909090909090906,-0.48243933588761173,-0.3359375,0.14650183588761173,250
10800,-0.4127861986019451,-0.4114420062695925,-0.48243933588761173,-0.3359375,0.14650183588761173,250
10850,-0.4139771876129341,-0.4137931034482759,-0.48243933588761173,-0.3359375,0.14650183588761173,250
10900,-0.41485022919671743,-0.4137931034482759,-0.48359288097886544,-0.3359375,0.14765538097886544,250
10950,-0.41593349989153977,-0.4137931034482759,-0.48359288097886544,-0.34401939655172414,0.1395734844271413,250
11000,-0.41644448890252883,-0.41522988505747127,-0.48359288097886544,-0.34401939655172414,0.1395734844271413,250
11050,-0.41684448890252884,-0.41522988505747127,-0.4838709677419355,-0.34401939655172414,0.13985157119021135,250
11100,-0.4174669960250359,-0.41522988505747127,-0.4858326068003488,-0.34401939655172414,0.14181321024862464,250
11150,-0.41796757573518084,-0.41522988505747127,-0.4966216216216216,-0.34401939655172414,0.15260222506989746,250
11200,-0.41832625019911845,-0.41666666666666663,-0.5,-0.34401939655172414,0.15598060344827586,250
11250,-0.41939734272977625,-0.42206477732793524,-0.5,-0.34515915119363394,0.15484084880636606,250
11300,-0.4197862390152242,-0.42206477732793524,-0.5,-0.34515915119363394,0.15484084880636606,250
11350,-0.4201634319976804,-0.42307692307692313,-0.5,-0.34515915119363394,0.15484084880636606,250
11400,-0.42084491347916186,-0.42307692307692313,-0.5,-0.34515915119363394,0.15484084880636606,250
11450,-0.42172512418840485,-0.42307692307692313,-0.5,-0.34515915119363394,0.15484084880636606,250
11500,-0.42277431063414306,-0.42582417582417587,-0.5,-0.34515915119363394,0.15484084880636606,250
11550,-0.42310997496980735,-0.42582417582417587,-0.5,-0.34515915119363394,0.15484084880636606,250
11600,-0.42375013091522645,-0.4285714285714286,-0.5,-0.34615384615384615,0.15384615384615385,250
11650,-0.4241882053533009,-0.4285714285714286,-0.5,-0.34657190635451507,0.15342809364548493,250
11700,-0.4249626474973083,-0.4285714285714286,-0.5,-0.3495792426367461,0.1504207573632539,250
11750,-0.42566411269877347,-0.4285714285714286,-0.5,-0.3554147465437788,0.1445852534562212,250
11800,-0.4260831603178211,-0.4285714285714286,-0.5,-0.3554147465437788,0.1445852534562212,250
11850,-0.4270261129973255,-0.4285714285714286,-0.5,-0.3554147465437788,0.1445852534562212,250
11900,-0.42763193310314557,-0.4340579710144928,-0.5,-0.3554147465437788,0.1445852534562212,250
11950,-0.4280800812512937,-0.4340579710144928,-0.5,-0.3554147465437788,0.1445852534562212,250
12000,-0.4283479383941509,-0.4340579710144928,-0.5,-0.3554147465437788,0.1445852534562212,250
12050,-0.42925344344077293,-0.4347826086956522,-0.5,-0.3571428571428571,0.1428571428571429,250
12100,-0.4301023739220563,-0.4347826086956522,-0.5,-0.3571428571428571,0.1428571428571429,250
12150,-0.4305366012528353,-0.4347826086956522,-0.5,-0.3571428571428571,0.1428571428571429,250
12200,-0.43117315662594247,-0.4347826086956522,-0.5,-0.3578571428571428,0.14214285714285718,250
12250,-0.4315974952502811,-0.4347826086956522,-0.5,-0.3578571428571428,0.14214285714285718,250
12300,-0.43240796366686646,-0.4361413043478261,-0.5,-0.3578571428571428,0.14214285714285718,250
12350,-0.4331824564204896,-0.4361413043478261,-0.5,-0.3578571428571428,0.14214285714285718,250
12400,-0.43347578975382295,-0.4361413043478261,-0.5,-0.36,0.14,250
12450,-0.43379578975382294,-0.43875,-0.5,-0.36,0.14,250
12500,-0.4346247874228206,-0.43999999999999995,-0.5,-0.3609090909090909,0.1390909090909091,250
12550,-0.4355988519814504,-0.43999999999999995,-0.5,-0.3609090909090909,0.1390909090909091,250
12600,-0.44667257443741953,-0.4444444444444444,-0.52,-0.3715277777777778,0.14847222222222223,250
12650,-0.4475679020727472,-0.4472222222222222,-0.52,-0.3715277777777778,0.14847222222222223,250
12700,-0.44803559438043955,-0.45227272727272727,-0.52,-0.3715277777777778,0.14847222222222223,250
12750,-0.44850894898282634,-0.45227272727272727,-0.5228571428571429,-0.3715277777777778,0.15132936507936512,250
12800,-0.4486627951366725,-0.45227272727272727,-0.5228571428571429,-0.3715277777777778,0.15132936507936512,250
12850,-0.44913364557655516,-0.4545454545454546,-0.5228571428571429,-0.3715277777777778,0.15132936507936512,250
12900,-0.45002622050772767,-0.4545454545454546,-0.530952380952381,-0.3715277777777778,0.15942460317460316,250
12950,-0.45073654906208843,-0.4545454545454546,-0.530952380952381,-0.3715277777777778,0.15942460317460316,250
13000,-0.4512011467632378,-0.4545454545454546,-0.5351190476190476,-0.3715277777777778,0.16359126984126982,250
13050,-0.45179832716945056,-0.456439393939394,-0.5351190476190476,-0.375,0.1601190476190476,250
13100,-0.4525622768429654,-0.45833333333333337,-0.5357142857142857,-0.375,0.1607142857142857,250
13150,-0.45273618988644365,-0.45833333333333337,-0.5357142857142857,-0.375,0.1607142857142857,250
13200,-0.4528961898864436,-0.45833333333333337,-0.5357142857142857,-0.375,0.1607142857142857,250
13250,-0.4541059809348322,-0.45833333333333337,-0.5357142857142857,-0.375,0.1607142857142857,250
13300,-0.45458941778783424,-0.45833333333333337,-0.5357142857142857,-0.375,0.1607142857142857,250
13350,-0.4554892379676544,-0.45833333333333337,-0.5357142857142857,-0.375,0.1607142857142857,250
13400,-0.45609464422380236,-0.45833333333333337,-0.5357142857142857,-0.37648809523809523,0.15922619047619047,250
13450,-0.46379409067549476,-0.46153846153846156,-0.5384615384615384,-0.3916925465838509,0.14676899187768755,250
13500,-0.46543518275571727,-0.4642857142857143,-0.5416666666666667,-0.3916925465838509,0.14997412008281585,250
13550,-0.4664740195464723,-0.4642857142857143,-0.5416666666666667,-0.3928571428571429,0.14880952380952384,250
13600,-0.46706319333564605,-0.4642857142857143,-0.5416666666666667,-0.3928571428571429,0.14880952380952384,250
13650,-0.46781079969480416,-0.46651785714285715,-0.5416666666666667,-0.3928571428571429,0.14880952380952384,250
13700,-0.4687696147927497,-0.46651785714285715,-0.5454545454545454,-0.3928571428571429,0.1525974025974025,250
13750,-0.46912961479274967,-0.46651785714285715,-0.5476539589442815,-0.3928571428571429,0.15479681608713858,250
13800,-0.4694253137174808,-0.46651785714285715,-0.5476539589442815,-0.3928571428571429,0.15479681608713858,250
13850,-0.47054456678199713,-0.46651785714285715,-0.55,-0.3928571428571429,0.15714285714285714,250
